ID,Price,neighborhood,accommodates,Number of bathrooms,Number of Bedrooms,n beds,Review Scores Rating,Number of reviews,listing_url
37021350,60,Dorchester,2,NA,1,1,97,15,https://www.airbnb.com/rooms/37021350
37068313,140,Cambridge,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/37068313
37085614,126,Roslindale,5,NA,2,2,NA,0,https://www.airbnb.com/rooms/37085614
37152036,114,Beacon Hill,2,NA,1,1,93,18,https://www.airbnb.com/rooms/37152036
37180881,100,Back Bay,2,NA,1,1,96,5,https://www.airbnb.com/rooms/37180881
37184116,85,South Boston,3,NA,1,2,95,4,https://www.airbnb.com/rooms/37184116
37209442,150,Hyde Park,5,NA,3,3,98,13,https://www.airbnb.com/rooms/37209442
37253472,102,Beacon Hill,2,NA,NA,1,90,21,https://www.airbnb.com/rooms/37253472
37296051,150,Back Bay,2,NA,1,1,96,5,https://www.airbnb.com/rooms/37296051
37310884,160,Cambridge,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/37310884
37367776,150,South Boston,3,NA,1,2,96,11,https://www.airbnb.com/rooms/37367776
37386681,313,Cambridge,10,NA,3,4,94,28,https://www.airbnb.com/rooms/37386681
37461678,50,Roslindale,2,NA,1,1,98,50,https://www.airbnb.com/rooms/37461678
37487261,75,Jamaica Plain,3,NA,1,2,100,9,https://www.airbnb.com/rooms/37487261
37502601,229,Jamaica Plain,4,NA,2,3,100,1,https://www.airbnb.com/rooms/37502601
37583345,155,South Boston,4,NA,2,4,100,1,https://www.airbnb.com/rooms/37583345
37589402,60,East Boston,2,NA,1,1,98,10,https://www.airbnb.com/rooms/37589402
37630538,197,Back Bay,4,NA,1,2,97,36,https://www.airbnb.com/rooms/37630538
37655502,400,South Boston,4,NA,2,2,NA,0,https://www.airbnb.com/rooms/37655502
37709158,108,Cambridge,2,NA,NA,1,40,1,https://www.airbnb.com/rooms/37709158
37709576,80,Allston-Brighton,2,NA,1,1,95,4,https://www.airbnb.com/rooms/37709576
37744884,55,Bay Village,1,NA,1,1,84,15,https://www.airbnb.com/rooms/37744884
37768013,50,Roxbury,1,NA,1,1,99,24,https://www.airbnb.com/rooms/37768013
37784404,212,Roxbury,6,NA,3,4,100,2,https://www.airbnb.com/rooms/37784404
37823144,150,Jamaica Plain,2,NA,1,0,90,20,https://www.airbnb.com/rooms/37823144
37834744,128,South Boston,4,NA,1,1,NA,0,https://www.airbnb.com/rooms/37834744
37840842,99,Allston-Brighton,4,NA,1,2,NA,0,https://www.airbnb.com/rooms/37840842
37840971,69,Allston-Brighton,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/37840971
37885254,250,Dorchester,7,NA,4,4,96,39,https://www.airbnb.com/rooms/37885254
37889446,99,Bay Village,2,NA,1,1,83,28,https://www.airbnb.com/rooms/37889446
37912471,900,Charlestown,8,NA,3,4,NA,0,https://www.airbnb.com/rooms/37912471
37927528,46,Roxbury,1,NA,1,0,60,1,https://www.airbnb.com/rooms/37927528
37927764,46,Roxbury,1,NA,1,1,100,1,https://www.airbnb.com/rooms/37927764
37927954,39,Roxbury,1,NA,1,1,100,1,https://www.airbnb.com/rooms/37927954
37928099,46,Roxbury,1,NA,1,1,NA,0,https://www.airbnb.com/rooms/37928099
37931130,29,Jamaica Plain,1,NA,1,1,93,3,https://www.airbnb.com/rooms/37931130
38018931,117,Beacon Hill,2,NA,1,1,96,23,https://www.airbnb.com/rooms/38018931
38026865,39,South Boston,1,NA,1,2,NA,0,https://www.airbnb.com/rooms/38026865
38106963,128,Jamaica Plain,3,NA,1,1,85,11,https://www.airbnb.com/rooms/38106963
38127095,109,Allston-Brighton,4,NA,1,2,NA,0,https://www.airbnb.com/rooms/38127095
38127199,175,South Boston,2,NA,1,1,100,7,https://www.airbnb.com/rooms/38127199
38127996,120,Allston-Brighton,2,NA,1,1,97,34,https://www.airbnb.com/rooms/38127996
38128077,81,Allston-Brighton,2,NA,1,1,98,60,https://www.airbnb.com/rooms/38128077
38128388,80,Allston-Brighton,2,NA,1,1,96,76,https://www.airbnb.com/rooms/38128388
38128527,81,Allston-Brighton,2,NA,1,1,98,57,https://www.airbnb.com/rooms/38128527
38128713,114,Allston-Brighton,2,NA,1,1,98,49,https://www.airbnb.com/rooms/38128713
38128807,81,Allston-Brighton,2,NA,1,1,97,48,https://www.airbnb.com/rooms/38128807
38129448,80,Allston-Brighton,2,NA,1,2,97,37,https://www.airbnb.com/rooms/38129448
38129774,120,Allston-Brighton,4,NA,1,2,98,41,https://www.airbnb.com/rooms/38129774
38129864,87,Allston-Brighton,2,NA,1,1,98,52,https://www.airbnb.com/rooms/38129864
38130138,120,Allston-Brighton,2,NA,1,2,97,31,https://www.airbnb.com/rooms/38130138
38130228,80,Allston-Brighton,2,NA,1,1,97,37,https://www.airbnb.com/rooms/38130228
38130459,120,Allston-Brighton,4,NA,1,2,94,38,https://www.airbnb.com/rooms/38130459
38130674,120,Allston-Brighton,2,NA,1,1,93,34,https://www.airbnb.com/rooms/38130674
38131523,120,Allston-Brighton,4,NA,1,2,97,61,https://www.airbnb.com/rooms/38131523
38131552,87,Allston-Brighton,2,NA,1,1,96,39,https://www.airbnb.com/rooms/38131552
38131730,86,Allston-Brighton,4,NA,1,2,99,43,https://www.airbnb.com/rooms/38131730
38131802,81,Allston-Brighton,4,NA,1,2,94,61,https://www.airbnb.com/rooms/38131802
38132369,27,Roxbury,1,NA,1,1,90,2,https://www.airbnb.com/rooms/38132369
38134488,98,Cambridge,2,NA,NA,1,93,42,https://www.airbnb.com/rooms/38134488
38148436,30,South Boston,1,NA,1,1,90,2,https://www.airbnb.com/rooms/38148436
38163886,42,South Boston,1,NA,1,1,100,1,https://www.airbnb.com/rooms/38163886
38164617,39,South Boston,1,NA,1,1,100,1,https://www.airbnb.com/rooms/38164617
38167904,132,Jamaica Plain,3,NA,1,1,78,9,https://www.airbnb.com/rooms/38167904
38168575,129,Jamaica Plain,3,NA,NA,1,89,18,https://www.airbnb.com/rooms/38168575
38178173,130,Cambridge,2,NA,NA,1,80,1,https://www.airbnb.com/rooms/38178173
38215747,90,Dorchester,4,NA,1,2,93,3,https://www.airbnb.com/rooms/38215747
38246608,750,Back Bay,4,NA,2,2,100,4,https://www.airbnb.com/rooms/38246608
38266814,33,Roxbury,2,NA,1,1,94,21,https://www.airbnb.com/rooms/38266814
38267249,33,Roxbury,2,NA,1,1,93,20,https://www.airbnb.com/rooms/38267249
38274887,151,Cambridge,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/38274887
38279103,99,Allston-Brighton,2,NA,1,1,70,2,https://www.airbnb.com/rooms/38279103
38285740,699,South End,4,NA,2,2,NA,0,https://www.airbnb.com/rooms/38285740
38301053,59,Dorchester,1,NA,1,1,93,3,https://www.airbnb.com/rooms/38301053
38311023,49,Dorchester,1,NA,1,1,NA,0,https://www.airbnb.com/rooms/38311023
38352489,250,South End,4,NA,3,5,NA,0,https://www.airbnb.com/rooms/38352489
38377602,327,Roxbury,6,NA,3,3,NA,0,https://www.airbnb.com/rooms/38377602
38382899,200,Jamaica Plain,10,NA,5,5,80,3,https://www.airbnb.com/rooms/38382899
38384895,50,Jamaica Plain,2,NA,1,1,81,21,https://www.airbnb.com/rooms/38384895
38385157,50,Jamaica Plain,2,NA,1,1,85,8,https://www.airbnb.com/rooms/38385157
38385300,50,Jamaica Plain,2,NA,1,1,84,18,https://www.airbnb.com/rooms/38385300
38385513,50,Jamaica Plain,2,NA,1,1,89,15,https://www.airbnb.com/rooms/38385513
38391365,99,Allston-Brighton,2,NA,1,1,96,5,https://www.airbnb.com/rooms/38391365
38391507,99,Allston-Brighton,2,NA,1,1,93,3,https://www.airbnb.com/rooms/38391507
38401070,99,Allston-Brighton,2,NA,1,1,100,4,https://www.airbnb.com/rooms/38401070
38401377,99,Allston-Brighton,2,NA,1,1,100,4,https://www.airbnb.com/rooms/38401377
38407434,130,South End,2,NA,1,1,98,9,https://www.airbnb.com/rooms/38407434
38412757,35,Allston-Brighton,2,NA,1,0,NA,0,https://www.airbnb.com/rooms/38412757
38422629,99,Bay Village,2,NA,1,1,89,29,https://www.airbnb.com/rooms/38422629
38432874,79,Bay Village,2,NA,1,1,85,22,https://www.airbnb.com/rooms/38432874
38433315,61,Bay Village,2,NA,1,1,85,12,https://www.airbnb.com/rooms/38433315
38457793,81,Jamaica Plain,5,NA,1,2,84,17,https://www.airbnb.com/rooms/38457793
38479825,49,Dorchester,2,NA,1,1,95,15,https://www.airbnb.com/rooms/38479825
38513768,125,Cambridge,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/38513768
38513869,112,Cambridge,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/38513869
38541446,166,Cambridge,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/38541446
38607597,371,Allston-Brighton,6,NA,3,3,94,23,https://www.airbnb.com/rooms/38607597
38625988,40,South Boston,1,NA,1,1,NA,0,https://www.airbnb.com/rooms/38625988
38627266,55,South Boston,1,NA,1,1,NA,0,https://www.airbnb.com/rooms/38627266
38643550,147,Jamaica Plain,5,NA,1,0,100,1,https://www.airbnb.com/rooms/38643550
38647730,109,East Boston,3,NA,1,2,96,24,https://www.airbnb.com/rooms/38647730
38697559,92,Jamaica Plain,2,NA,1,2,NA,0,https://www.airbnb.com/rooms/38697559
38730599,70,Hyde Park,2,NA,1,1,100,3,https://www.airbnb.com/rooms/38730599
38798321,103,Bay Village,2,NA,1,1,83,23,https://www.airbnb.com/rooms/38798321
38875128,100,East Boston,7,NA,4,4,100,2,https://www.airbnb.com/rooms/38875128
38908913,35,Hyde Park,2,NA,1,2,93,3,https://www.airbnb.com/rooms/38908913
38915419,119,Cambridge,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/38915419
38923194,30,Hyde Park,2,NA,1,1,100,3,https://www.airbnb.com/rooms/38923194
38947321,99,East Boston,6,NA,3,3,84,11,https://www.airbnb.com/rooms/38947321
38958028,209,Beacon Hill,6,NA,2,3,NA,0,https://www.airbnb.com/rooms/38958028
38958123,170,Beacon Hill,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/38958123
38958155,209,Beacon Hill,6,NA,2,3,NA,0,https://www.airbnb.com/rooms/38958155
38958340,145,Beacon Hill,6,NA,2,3,NA,0,https://www.airbnb.com/rooms/38958340
38958496,184,Beacon Hill,6,NA,2,3,100,1,https://www.airbnb.com/rooms/38958496
38971283,300,Jamaica Plain,4,NA,2,3,NA,0,https://www.airbnb.com/rooms/38971283
39004265,61,Bay Village,2,NA,1,1,88,13,https://www.airbnb.com/rooms/39004265
39004794,74,Bay Village,2,NA,1,1,93,26,https://www.airbnb.com/rooms/39004794
39035114,192,East Boston,6,NA,2,3,89,21,https://www.airbnb.com/rooms/39035114
39045406,51,Roxbury,4,NA,2,2,100,3,https://www.airbnb.com/rooms/39045406
39056629,50,Roxbury,1,NA,1,1,97,7,https://www.airbnb.com/rooms/39056629
39098616,155,Dorchester,6,NA,3,4,NA,0,https://www.airbnb.com/rooms/39098616
39099155,155,Dorchester,7,NA,3,3,100,1,https://www.airbnb.com/rooms/39099155
39178355,253,South Boston,8,NA,3,4,100,18,https://www.airbnb.com/rooms/39178355
39199659,39,Roxbury,1,NA,1,1,100,3,https://www.airbnb.com/rooms/39199659
39202885,90,Hyde Park,4,NA,1,2,100,2,https://www.airbnb.com/rooms/39202885
39225328,111,South Boston,1,NA,1,1,100,12,https://www.airbnb.com/rooms/39225328
39242821,55,Bay Village,1,NA,1,1,96,19,https://www.airbnb.com/rooms/39242821
39281476,75,Roxbury,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/39281476
39298735,82,Bay Village,3,NA,1,2,86,17,https://www.airbnb.com/rooms/39298735
39352117,181,Cambridge,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/39352117
39352154,141,Cambridge,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/39352154
39352183,149,Cambridge,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/39352183
39356181,181,Cambridge,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/39356181
39390476,135,Jamaica Plain,4,NA,1,2,89,14,https://www.airbnb.com/rooms/39390476
39394763,95,South Boston,2,NA,1,1,100,3,https://www.airbnb.com/rooms/39394763
39442976,79,Cambridge,2,NA,NA,1,NA,0,https://www.airbnb.com/rooms/39442976
39445807,99,Back Bay,3,NA,1,2,100,2,https://www.airbnb.com/rooms/39445807
39446774,129,Back Bay,5,NA,2,3,100,1,https://www.airbnb.com/rooms/39446774
39447297,129,Back Bay,5,NA,2,3,NA,0,https://www.airbnb.com/rooms/39447297
39447462,129,Back Bay,4,NA,2,3,NA,0,https://www.airbnb.com/rooms/39447462
39447565,129,Back Bay,4,NA,2,3,100,1,https://www.airbnb.com/rooms/39447565
39456394,195,Cambridge,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/39456394
39456430,139,Cambridge,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/39456430
39456451,139,Cambridge,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/39456451
39456474,191,Cambridge,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/39456474
39458299,160,Cambridge,2,NA,NA,1,NA,0,https://www.airbnb.com/rooms/39458299
39458704,160,Cambridge,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/39458704
39461055,136,Cambridge,2,NA,NA,1,NA,0,https://www.airbnb.com/rooms/39461055
39461104,156,Cambridge,2,NA,NA,1,NA,0,https://www.airbnb.com/rooms/39461104
39461138,117,Cambridge,2,NA,NA,1,NA,0,https://www.airbnb.com/rooms/39461138
39461190,136,Cambridge,2,NA,NA,1,NA,0,https://www.airbnb.com/rooms/39461190
39461223,128,Cambridge,2,NA,NA,1,NA,0,https://www.airbnb.com/rooms/39461223
39552443,238,Cambridge,4,NA,2,2,NA,0,https://www.airbnb.com/rooms/39552443
39575894,46,Jamaica Plain,2,NA,1,1,100,5,https://www.airbnb.com/rooms/39575894
39604562,90,Allston-Brighton,4,NA,1,1,90,2,https://www.airbnb.com/rooms/39604562
39621523,96,Bay Village,2,NA,1,1,88,10,https://www.airbnb.com/rooms/39621523
39626192,67,Roxbury,1,NA,1,1,NA,0,https://www.airbnb.com/rooms/39626192
39633100,199,Cambridge,4,NA,2,2,98,13,https://www.airbnb.com/rooms/39633100
39686073,150,Beacon Hill,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/39686073
39700598,39,Roxbury,1,NA,1,1,NA,0,https://www.airbnb.com/rooms/39700598
39707104,102,Allston-Brighton,4,NA,1,2,NA,0,https://www.airbnb.com/rooms/39707104
39731053,110,Allston-Brighton,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/39731053
39732562,124,Allston-Brighton,4,NA,1,1,NA,0,https://www.airbnb.com/rooms/39732562
39747700,30,Dorchester,1,NA,1,1,100,2,https://www.airbnb.com/rooms/39747700
39749799,325,Dorchester,4,NA,2,2,NA,0,https://www.airbnb.com/rooms/39749799
39772695,116,Dorchester,2,NA,1,1,80,12,https://www.airbnb.com/rooms/39772695
39772945,128,Dorchester,3,NA,1,2,80,9,https://www.airbnb.com/rooms/39772945
39788966,180,East Boston,6,NA,3,5,98,17,https://www.airbnb.com/rooms/39788966
39820036,61,Bay Village,2,NA,1,1,88,13,https://www.airbnb.com/rooms/39820036
39893738,180,Dorchester,4,NA,2,2,99,22,https://www.airbnb.com/rooms/39893738
39907832,141,Cambridge,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/39907832
39908091,158,Cambridge,4,NA,2,2,NA,0,https://www.airbnb.com/rooms/39908091
39913699,180,Roxbury,4,NA,2,2,100,1,https://www.airbnb.com/rooms/39913699
39966579,45,Roxbury,1,NA,1,1,NA,0,https://www.airbnb.com/rooms/39966579
39971003,61,Bay Village,2,NA,1,1,100,2,https://www.airbnb.com/rooms/39971003
39984676,185,Jamaica Plain,6,NA,4,4,96,5,https://www.airbnb.com/rooms/39984676
39999591,218,South Boston,9,NA,3,5,98,43,https://www.airbnb.com/rooms/39999591
40011705,314,Back Bay,2,NA,NA,1,NA,0,https://www.airbnb.com/rooms/40011705
40012018,314,Bay Village,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/40012018
40012368,129,Jamaica Plain,3,NA,1,2,75,4,https://www.airbnb.com/rooms/40012368
40023655,30,Dorchester,1,NA,1,1,100,1,https://www.airbnb.com/rooms/40023655
40031197,170,Beacon Hill,4,NA,1,2,100,1,https://www.airbnb.com/rooms/40031197
40035442,64,Bay Village,2,NA,1,1,97,7,https://www.airbnb.com/rooms/40035442
40084126,140,Charlestown,3,NA,2,2,NA,0,https://www.airbnb.com/rooms/40084126
40088651,209,Beacon Hill,6,NA,2,3,NA,0,https://www.airbnb.com/rooms/40088651
40115277,55,Bay Village,1,NA,1,1,100,3,https://www.airbnb.com/rooms/40115277
40117655,56,Bay Village,1,NA,1,1,91,7,https://www.airbnb.com/rooms/40117655
40117803,99,Bay Village,2,NA,1,1,92,15,https://www.airbnb.com/rooms/40117803
40134575,174,Beacon Hill,4,NA,1,2,NA,0,https://www.airbnb.com/rooms/40134575
40158763,150,Jamaica Plain,2,NA,1,1,100,2,https://www.airbnb.com/rooms/40158763
40159488,99,Bay Village,2,NA,1,1,85,12,https://www.airbnb.com/rooms/40159488
40159691,300,Mattapan,2,NA,1,1,93,6,https://www.airbnb.com/rooms/40159691
40176444,40,Roxbury,1,NA,1,1,100,1,https://www.airbnb.com/rooms/40176444
40287437,76,Mattapan,2,NA,1,1,98,33,https://www.airbnb.com/rooms/40287437
40299766,84,Back Bay,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/40299766
40329958,92,East Boston,4,NA,2,2,67,3,https://www.airbnb.com/rooms/40329958
40350981,128,South End,3,NA,1,1,95,31,https://www.airbnb.com/rooms/40350981
40352027,90,Allston-Brighton,3,NA,1,1,NA,0,https://www.airbnb.com/rooms/40352027
40365393,143,Cambridge,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/40365393
40365443,139,Cambridge,2,NA,1,1,100,1,https://www.airbnb.com/rooms/40365443
40423797,142,Cambridge,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/40423797
40423936,221,Cambridge,4,NA,2,2,NA,0,https://www.airbnb.com/rooms/40423936
40424027,77,Allston-Brighton,2,NA,1,1,100,4,https://www.airbnb.com/rooms/40424027
40424417,77,Allston-Brighton,2,NA,1,1,80,3,https://www.airbnb.com/rooms/40424417
40429003,120,Allston-Brighton,4,NA,1,2,NA,0,https://www.airbnb.com/rooms/40429003
40469593,66,East Boston,2,NA,1,1,99,17,https://www.airbnb.com/rooms/40469593
40493715,136,Allston-Brighton,4,NA,1,2,NA,0,https://www.airbnb.com/rooms/40493715
40493790,83,Allston-Brighton,2,NA,NA,1,NA,0,https://www.airbnb.com/rooms/40493790
40502847,76,East Boston,2,NA,1,1,97,14,https://www.airbnb.com/rooms/40502847
40512451,61,Bay Village,2,NA,1,1,88,5,https://www.airbnb.com/rooms/40512451
40530153,19,Jamaica Plain,1,NA,1,1,NA,0,https://www.airbnb.com/rooms/40530153
40538985,240,South End,2,NA,2,2,100,2,https://www.airbnb.com/rooms/40538985
40540109,77,Allston-Brighton,2,NA,1,1,100,2,https://www.airbnb.com/rooms/40540109
40593640,102,Roxbury,4,NA,2,2,96,21,https://www.airbnb.com/rooms/40593640
40594409,120,Roxbury,8,NA,3,3,86,18,https://www.airbnb.com/rooms/40594409
40613042,148,South Boston,7,NA,2,3,95,26,https://www.airbnb.com/rooms/40613042
40617998,155,Allston-Brighton,6,NA,3,3,NA,0,https://www.airbnb.com/rooms/40617998
40622067,150,Allston-Brighton,6,NA,3,3,NA,0,https://www.airbnb.com/rooms/40622067
40669188,300,Allston-Brighton,4,NA,3,3,NA,0,https://www.airbnb.com/rooms/40669188
40677987,127,Jamaica Plain,4,NA,4,4,NA,0,https://www.airbnb.com/rooms/40677987
40756256,46,Dorchester,2,NA,1,1,100,1,https://www.airbnb.com/rooms/40756256
40777648,110,Allston-Brighton,1,NA,1,0,90,6,https://www.airbnb.com/rooms/40777648
40779678,52,Dorchester,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/40779678
40801809,55,Bay Village,1,NA,1,1,95,8,https://www.airbnb.com/rooms/40801809
40801949,55,Bay Village,1,NA,1,1,83,8,https://www.airbnb.com/rooms/40801949
40802120,96,Bay Village,2,NA,1,1,87,9,https://www.airbnb.com/rooms/40802120
40803825,110,Allston-Brighton,1,NA,1,0,86,7,https://www.airbnb.com/rooms/40803825
40807525,35,Fenway/Kenmore,1,NA,1,1,NA,0,https://www.airbnb.com/rooms/40807525
40825427,110,Allston-Brighton,1,NA,1,0,80,2,https://www.airbnb.com/rooms/40825427
40842632,55,Bay Village,1,NA,1,1,100,2,https://www.airbnb.com/rooms/40842632
40843926,61,Bay Village,2,NA,1,1,95,8,https://www.airbnb.com/rooms/40843926
40844698,61,Bay Village,2,NA,1,1,100,4,https://www.airbnb.com/rooms/40844698
40845057,61,Bay Village,2,NA,1,1,94,7,https://www.airbnb.com/rooms/40845057
40867477,65,Dorchester,2,NA,1,1,100,1,https://www.airbnb.com/rooms/40867477
40882667,61,Bay Village,2,NA,1,1,100,6,https://www.airbnb.com/rooms/40882667
40883920,96,Bay Village,2,NA,1,1,90,6,https://www.airbnb.com/rooms/40883920
40890858,186,Jamaica Plain,6,NA,2,4,89,7,https://www.airbnb.com/rooms/40890858
40895895,150,Mattapan,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/40895895
40896409,306,Mattapan,5,NA,3,3,95,43,https://www.airbnb.com/rooms/40896409
40896797,100,Mattapan,1,NA,1,1,NA,0,https://www.airbnb.com/rooms/40896797
40898922,80,East Boston,4,NA,1,2,96,9,https://www.airbnb.com/rooms/40898922
40919597,219,Beacon Hill,4,NA,1,1,NA,0,https://www.airbnb.com/rooms/40919597
40919810,249,Beacon Hill,3,NA,1,1,NA,0,https://www.airbnb.com/rooms/40919810
40919826,999,Beacon Hill,3,NA,1,1,NA,0,https://www.airbnb.com/rooms/40919826
40932844,167,Cambridge,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/40932844
40938598,230,Roxbury,10,NA,4,5,97,23,https://www.airbnb.com/rooms/40938598
40971193,811,South Boston,8,NA,4,4,100,35,https://www.airbnb.com/rooms/40971193
40983705,70,Mattapan,2,NA,1,1,94,34,https://www.airbnb.com/rooms/40983705
40991111,65,East Boston,5,NA,1,3,92,33,https://www.airbnb.com/rooms/40991111
40991291,80,East Boston,4,NA,1,2,91,31,https://www.airbnb.com/rooms/40991291
41006464,116,Jamaica Plain,2,NA,1,2,100,17,https://www.airbnb.com/rooms/41006464
41025069,141,Cambridge,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/41025069
41102403,117,Cambridge,2,NA,NA,1,NA,0,https://www.airbnb.com/rooms/41102403
41102453,143,Cambridge,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/41102453
41102476,157,Cambridge,4,NA,2,2,NA,0,https://www.airbnb.com/rooms/41102476
41169665,500,South End,1,NA,1,1,NA,0,https://www.airbnb.com/rooms/41169665
41171395,51,Allston-Brighton,1,NA,1,1,NA,0,https://www.airbnb.com/rooms/41171395
41217033,60,Beacon Hill,2,NA,1,2,NA,0,https://www.airbnb.com/rooms/41217033
41228407,92,East Boston,4,NA,2,2,60,1,https://www.airbnb.com/rooms/41228407
41231372,950,South End,5,NA,2,2,100,2,https://www.airbnb.com/rooms/41231372
41254338,293,Back Bay,2,NA,NA,1,97,6,https://www.airbnb.com/rooms/41254338
41262612,40,Dorchester,2,NA,1,1,98,10,https://www.airbnb.com/rooms/41262612
41283883,74,Mattapan,2,NA,1,1,100,1,https://www.airbnb.com/rooms/41283883
41325683,110,Allston-Brighton,1,NA,1,1,90,4,https://www.airbnb.com/rooms/41325683
41345315,32,Allston-Brighton,1,NA,1,1,87,3,https://www.airbnb.com/rooms/41345315
41345558,140,Charlestown,4,NA,2,2,NA,0,https://www.airbnb.com/rooms/41345558
41360515,94,Beacon Hill,3,NA,1,2,100,3,https://www.airbnb.com/rooms/41360515
41375437,28,Allston-Brighton,1,NA,1,1,85,4,https://www.airbnb.com/rooms/41375437
41377724,39,Jamaica Plain,1,NA,1,1,100,1,https://www.airbnb.com/rooms/41377724
41397978,130,South End,2,NA,1,1,100,1,https://www.airbnb.com/rooms/41397978
41405209,39,Jamaica Plain,1,NA,1,1,90,2,https://www.airbnb.com/rooms/41405209
41405419,39,Jamaica Plain,1,NA,1,1,NA,0,https://www.airbnb.com/rooms/41405419
41405550,29,Jamaica Plain,1,NA,1,1,100,2,https://www.airbnb.com/rooms/41405550
41415978,175,Dorchester,8,NA,3,3,100,4,https://www.airbnb.com/rooms/41415978
41474462,91,South End,2,NA,NA,2,NA,0,https://www.airbnb.com/rooms/41474462
